Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000168916,ZNF608,Gene Expression,0.024008384786429523,1.3467972134195705e-05,2.0168472442630712e-05,494,0.3134460595167437,424
ENSG00000152977,ZIC1,Gene Expression,0.024007299632830027,1.2894367047211475e-05,1.9317495910460505e-05,542,0.13728656662382865,470
ENSG00000132464,ENAM,Gene Expression,0.023976748238605464,1.0526676915478816e-05,1.579526035424238e-05,208,0.062178404386734866,197
ENSG00000141485,SLC13A5,Gene Expression,0.023972289380482733,8.69158104488399e-06,1.3067746538526278e-05,59,0.046838101424935615,59
ENSG00000156026,MCU,Gene Expression,0.023946772362333186,1.508908115166463e-05,2.25755243296703e-05,1435,0.49359441010239147,1046
ENSG00000197808,ZNF461,Gene Expression,0.023943537604282788,1.3319012398094188e-05,1.9948709799499656e-05,444,0.15251590941168472,391
ENSG00000131931,THAP1,Gene Expression,0.023924803674238514,1.4803213920222547e-05,2.2153327176122345e-05,1052,0.32403929561490635,825
ENSG00000144908,ALDH1L1,Gene Expression,0.023912947413506518,1.2703013826609322e-05,1.9033979337673425e-05,345,0.10439028472943675,309
ENSG00000170209,ANKK1,Gene Expression,0.023900301238927796,1.3504009676035267e-05,2.0220763307887728e-05,254,0.1395744338301445,239
ENSG00000130766,SESN2,Gene Expression,0.02389231916646932,1.5435312900713427e-05,2.308971510911424e-05,1240,0.3868735724573639,912
ENSG00000181804,SLC9A9,Gene Expression,0.023867410363080696,1.593362497809281e-05,2.3825278858751984e-05,851,0.4701438108712671,708
ENSG00000189056,RELN,Gene Expression,0.023855449669356592,1.3029809743159149e-05,1.951878894454839e-05,145,0.21318746677070952,139
ENSG00000134539,KLRD1,Gene Expression,0.023848802653113975,1.5077366523286173e-05,2.255986549430754e-05,479,0.2301427591528308,409
ENSG00000188295,ZNF669,Gene Expression,0.023845155313483357,1.5732784937494415e-05,2.353080796586264e-05,1034,0.29498282935063636,816
ENSG00000142556,ZNF614,Gene Expression,0.023833726355558974,1.6151067859793145e-05,2.414642107881866e-05,1060,0.3060462919978699,829
ENSG00000187994,RINL,Gene Expression,0.02381714026333989,1.5253569420670132e-05,2.2819733884922057e-05,654,0.2235711279250176,574
ENSG00000184515,BEX5,Gene Expression,0.023785590100754737,1.5599927015053083e-05,2.3334029903559118e-05,542,0.19619248433814201,458
ENSG00000167536,DHRS13,Gene Expression,0.023781581319482385,1.6624148612809364e-05,2.4847525956229003e-05,843,0.33667565961390444,696
ENSG00000106852,LHX6,Gene Expression,0.02378023807306807,1.6270866987078136e-05,2.4323512500166695e-05,473,0.27995118419932463,403
ENSG00000095397,WHRN,Gene Expression,0.023768293945854037,1.7387384372069548e-05,2.5977563107237033e-05,1068,0.45418382260838874,871
ENSG00000134061,CD180,Gene Expression,0.0237595010586483,1.6556415235458033e-05,2.4748334454789145e-05,642,0.27857102011292456,543
ENSG00000178623,GPR35,Gene Expression,0.02375861486740046,1.4854892712135026e-05,2.222882454787311e-05,305,0.16892855895567138,283
ENSG00000077935,SMC1B,Gene Expression,0.023736542695723832,1.3232145072539225e-05,1.9820246150684843e-05,310,0.07549949983366216,270
ENSG00000132704,FCRL2,Gene Expression,0.023731372931178753,1.5757662063853317e-05,2.3566064875994504e-05,268,0.13074874721394347,249
ENSG00000109680,TBC1D19,Gene Expression,0.023721091994554536,1.7689164587331163e-05,2.642625175101172e-05,682,0.3245422725464334,601
ENSG00000120149,MSX2,Gene Expression,0.023691389263592003,1.6781311724667347e-05,2.5080357448553704e-05,464,0.19309136290370205,425
ENSG00000162620,LRRIQ3,Gene Expression,0.0236812234470022,1.5819667559924255e-05,2.3656837965759443e-05,401,0.11251337253446077,363
ENSG00000241404,EGFL8,Gene Expression,0.023671696260989476,1.9308830572217772e-05,2.883160562014734e-05,2656,0.9616671124600136,1580
ENSG00000108786,HSD17B1,Gene Expression,0.023652244499241703,1.856036901570768e-05,2.772088839021508e-05,858,0.24209739098550084,698
ENSG00000131845,ZNF304,Gene Expression,0.023647214545010894,1.9112611650884404e-05,2.8543332500192602e-05,1397,0.4108328292121675,1020
ENSG00000197360,ZNF98,Gene Expression,0.02364376814794693,1.6006085955755367e-05,2.393164808726055e-05,371,0.1371843285887412,317
ENSG00000205808,PLPP6,Gene Expression,0.023641556119225676,1.9349871171581157e-05,2.888811222005287e-05,1145,0.37235760122965855,887
ENSG00000157103,SLC6A1,Gene Expression,0.023638713906767223,1.7867156166584408e-05,2.6689950791502453e-05,416,0.2041031897890727,373
ENSG00000132357,CARD6,Gene Expression,0.023625961814046904,1.9183660494581645e-05,2.864707119641287e-05,752,0.401331912023197,647
ENSG00000137868,STRA6,Gene Expression,0.02361006149856007,1.709593443055546e-05,2.5544235444116976e-05,342,0.1714618315515649,295
ENSG00000152049,KCNE4,Gene Expression,0.02359792520120629,1.8189909424481954e-05,2.7169833296764853e-05,416,0.2304067336721112,356
ENSG00000019186,CYP24A1,Gene Expression,0.023546035728952846,1.6893028677467115e-05,2.524523489977283e-05,174,0.10212142275606938,167
ENSG00000132825,PPP1R3D,Gene Expression,0.02353176353305616,2.1128741289455633e-05,3.1523014314191545e-05,1814,0.5449302442426827,1214
ENSG00000214402,LCNL1,Gene Expression,0.023515000802892115,2.0188187804359714e-05,3.0132196054599017e-05,640,0.30975777104531227,544
ENSG00000165259,HDX,Gene Expression,0.023506447322933353,2.002366875375472e-05,2.988910951768641e-05,815,0.2637979487673974,671
ENSG00000141655,TNFRSF11A,Gene Expression,0.0234948827590736,2.0449207801309655e-05,3.051422378081296e-05,518,0.28030172275429144,449
ENSG00000007968,E2F2,Gene Expression,0.023485990037730185,2.1197311460330326e-05,3.1620095829002616e-05,971,0.27612552977113397,759
ENSG00000177721,ANXA2R,Gene Expression,0.02345131568386056,2.207702386414212e-05,3.292149411580292e-05,922,0.40521268815268635,753
ENSG00000241399,CD302,Gene Expression,0.023437652681819587,2.2402447141578463e-05,3.339849978557601e-05,910,0.522051288211009,767
ENSG00000005108,THSD7A,Gene Expression,0.02343316185552523,2.0749980885526043e-05,3.0960479324572257e-05,454,0.2759124266289839,400
ENSG00000178201,VN1R1,Gene Expression,0.02343280282251622,2.1167412838751787e-05,3.1578102921351226e-05,734,0.22365778938039665,620
ENSG00000006638,TBXA2R,Gene Expression,0.023426160621433854,2.1292472031086973e-05,3.175680372511024e-05,660,0.25058289236693876,544
ENSG00000189099,PRSS48,Gene Expression,0.023423102005293846,1.9315803603037196e-05,2.8839634383017606e-05,258,0.08948412776846913,246
ENSG00000104081,BMF,Gene Expression,0.023413170584119597,2.217704427454059e-05,3.306791657011668e-05,694,0.279971221306322,581
ENSG00000005379,TSPOAP1,Gene Expression,0.02341207314323648,2.1695479307082266e-05,3.23552010234128e-05,392,0.27624059779832405,356
ENSG00000134242,PTPN22,Gene Expression,0.023410483384895542,2.1260614531559696e-05,3.171190721237842e-05,417,0.21095770872392872,375
ENSG00000119508,NR4A3,Gene Expression,0.023383448873850122,2.2521701515954007e-05,3.3573519073655056e-05,822,0.4441848885284298,651
ENSG00000159899,NPR2,Gene Expression,0.023372999461930763,2.3622112610199864e-05,3.51964997735385e-05,987,0.526079722799326,799
ENSG00000013392,RWDD2A,Gene Expression,0.023368407728754655,2.344429179790275e-05,3.49344308507591e-05,804,0.32083183665589465,678
ENSG00000225556,C2CD4D,Gene Expression,0.02334763746293151,2.343508688706919e-05,3.492647517011326e-05,804,0.2216319573077447,656
ENSG00000122121,XPNPEP2,Gene Expression,0.023334380578378028,1.3355793761160584e-05,2.0002141522620025e-05,46,0.06117347680574936,46
ENSG00000117533,VAMP4,Gene Expression,0.023325334260504732,2.5147516291124106e-05,3.7453879975628215e-05,1858,0.5921675560379042,1254
ENSG00000179930,ZNF648,Gene Expression,0.02331340533657675,2.0368812221560617e-05,3.039676808980664e-05,437,0.14514877702386564,387
ENSG00000116014,KISS1R,Gene Expression,0.02329872779539105,1.702472296427615e-05,2.5439937085801007e-05,215,0.0981497904810514,197
ENSG00000160325,CACFD1,Gene Expression,0.023293267093966313,2.535147464532983e-05,3.775142536397434e-05,1362,0.4635237589786626,1034
ENSG00000196666,FAM180B,Gene Expression,0.023285044315603406,2.3443670138512118e-05,3.49344308507591e-05,595,0.2817413531370066,512
ENSG00000229676,ZNF492,Gene Expression,0.023255869438589573,2.303874421571983e-05,3.4341451017475796e-05,451,0.1891167553366351,378
ENSG00000124749,COL21A1,Gene Expression,0.02324602623722333,2.5040663755859782e-05,3.729781167295609e-05,516,0.4045593981666569,464
ENSG00000171388,APLN,Gene Expression,0.023240835612031687,1.9685872217900524e-05,2.9387312054299784e-05,261,0.09768356039717978,224
ENSG00000133216,EPHB2,Gene Expression,0.02323073081326108,2.5738384983764462e-05,3.8314951249929154e-05,510,0.2862228547598154,457
ENSG00000106086,PLEKHA8,Gene Expression,0.023207111868857468,2.7333202100354725e-05,4.066894176147147e-05,1311,0.47119423037969976,973
ENSG00000089091,DZANK1,Gene Expression,0.023186512301972165,2.5715287925054398e-05,3.828372229692741e-05,429,0.17456365092137482,394
ENSG00000283567,C19orf85,Gene Expression,0.023183729082891257,1.1392672878196564e-05,1.7087590789087218e-05,98,0.058734012392538254,95
ENSG00000174946,GPR171,Gene Expression,0.023179459915451377,2.4111910825519445e-05,3.5923327564834335e-05,262,0.1005059883087984,240
ENSG00000128285,MCHR1,Gene Expression,0.023149587039761138,2.6739827551303108e-05,3.978933904508736e-05,704,0.24672147288998428,588
ENSG00000086205,FOLH1,Gene Expression,0.02314822714923824,2.623552105363025e-05,3.9045352929581166e-05,524,0.1780430180315028,456
ENSG00000171017,LRRC8E,Gene Expression,0.023146186310540398,2.6036373584670258e-05,3.875216098034653e-05,272,0.24867085580285747,250
ENSG00000203797,DDO,Gene Expression,0.02314043410442093,2.542434664221105e-05,3.7853701341307795e-05,343,0.08128509219592721,306
ENSG00000185261,KIAA0825,Gene Expression,0.023134255802061705,2.7688372011835938e-05,4.119400525993113e-05,561,0.2808465513051833,500
ENSG00000011332,DPF1,Gene Expression,0.023101195146759766,2.5382349960301198e-05,3.779428771591944e-05,398,0.1178531859062013,360
ENSG00000101132,PFDN4,Gene Expression,0.023082879564910726,2.4485602022394914e-05,3.647405959955925e-05,550,0.16390714993474476,477
ENSG00000178718,RPP25,Gene Expression,0.02307877988195117,2.9467282354422863e-05,4.3826185271385856e-05,747,0.24896990739246702,619
ENSG00000124116,WFDC3,Gene Expression,0.023053557346913767,2.5855687614484424e-05,3.848640081605726e-05,199,0.18253249492225085,185
ENSG00000170175,CHRNB1,Gene Expression,0.023042184568336368,3.065079598285614e-05,4.5575150807622415e-05,1162,0.40486418094508947,910
ENSG00000167103,PIP5KL1,Gene Expression,0.023025477005794256,2.9611531936257762e-05,4.403347630287561e-05,357,0.2050960616925726,330
ENSG00000119888,EPCAM,Gene Expression,0.023016710524349608,2.0288157556835884e-05,3.027890632646135e-05,112,0.04238331634673942,108
ENSG00000157349,DDX19B,Gene Expression,0.0230043013103468,3.205494704938694e-05,4.765516194136684e-05,1612,0.45711989583242413,1121
ENSG00000165192,ASB11,Gene Expression,0.022976915249384035,1.1886884792922103e-05,1.7818493555940723e-05,35,0.029669363692440682,34
ENSG00000112799,LY86,Gene Expression,0.02296760361082124,2.9341289473627796e-05,4.3642390475714574e-05,513,0.1826192907338614,445
ENSG00000152939,MARVELD2,Gene Expression,0.022954683136323942,3.257429229108766e-05,4.842327333670612e-05,954,0.3277869009464006,772
ENSG00000108239,TBC1D12,Gene Expression,0.02294374645562174,3.3424064336484705e-05,4.96824134991726e-05,1101,0.3287120185396899,852
ENSG00000167194,C16orf92,Gene Expression,0.02294002501026131,2.333159569567478e-05,3.4775105388529865e-05,136,0.09433379166512333,135
ENSG00000132881,CPLANE2,Gene Expression,0.022911832015952704,3.356217559513652e-05,4.98836021081288e-05,1072,0.31778685097796755,823
ENSG00000187231,SESTD1,Gene Expression,0.02288597778122653,3.520366037368383e-05,5.2284640744048425e-05,1588,0.6889025023129631,1149
ENSG00000243729,OR5V1,Gene Expression,0.022877786476622242,2.775581688330142e-05,4.1290948070506615e-05,308,0.12551305149127762,294
ENSG00000267508,ZNF285,Gene Expression,0.022862211955781243,3.393777150462185e-05,5.043770301998784e-05,897,0.27242614378574315,709
ENSG00000124615,MOCS1,Gene Expression,0.022859856952225657,3.5667836024488864e-05,5.296532948113817e-05,1476,0.576671243257013,1100
ENSG00000205755,CRLF2,Gene Expression,0.022842015631314026,2.9565529057640205e-05,4.396868679362147e-05,177,0.10084325765911137,168
ENSG00000122674,CCZ1,Gene Expression,0.022840941969316807,3.4132401795838874e-05,5.072278707533618e-05,542,0.12610523315731373,467
ENSG00000152804,HHEX,Gene Expression,0.02283997599078137,3.581111562089845e-05,5.317372406557762e-05,803,0.3722356897416778,676
ENSG00000118997,DNAH7,Gene Expression,0.022821393039988258,3.4807175827378245e-05,5.170427984420401e-05,431,0.2686602345258415,389
ENSG00000174628,IQCK,Gene Expression,0.022820572896410693,3.474772478417876e-05,5.1624456431945895e-05,646,0.21866090779090622,559
ENSG00000167552,TUBA1A,Gene Expression,0.022817309441991535,3.663422440802755e-05,5.439143803029168e-05,999,0.4203970873162303,787
ENSG00000170948,MBD3L1,Gene Expression,0.022813623373400524,2.4311979470059697e-05,3.62184151244545e-05,134,0.07777695339199385,129
ENSG00000104047,DTWD1,Gene Expression,0.022809991962344713,3.477018436770507e-05,5.165357735263199e-05,324,0.18423970744448057,308
ENSG00000154102,C16orf74,Gene Expression,0.022779780224683417,3.8520776594053174e-05,5.715486223336729e-05,1516,0.5117881561166817,1089
ENSG00000156049,GNA14,Gene Expression,0.02277276155015946,3.533369608521575e-05,5.247345726668557e-05,386,0.18862667175608885,346
ENSG00000187961,KLHL17,Gene Expression,0.022756795310326813,3.843180519313982e-05,5.703221813689581e-05,1057,0.3493700946114301,833
ENSG00000184517,ZFP1,Gene Expression,0.02275078705475023,3.9023384228675795e-05,5.789584774020387e-05,1791,0.6265942779269292,1218
ENSG00000179142,CYP11B2,Gene Expression,0.022750495383243072,3.123407071647932e-05,4.6438609707567256e-05,342,0.09866712829294186,313
ENSG00000188732,FAM221A,Gene Expression,0.022701355773520546,3.7261957886114416e-05,5.530980999295173e-05,373,0.17853432322949012,340
ENSG00000271383,NBPF19,Gene Expression,0.022699203466095844,2.522401530735685e-05,3.7564718749578085e-05,117,0.07461777947391586,112
ENSG00000163818,LZTFL1,Gene Expression,0.022698723820867014,4.04029818696916e-05,5.992675986975078e-05,1209,0.4136676332786195,913
ENSG00000165973,NELL1,Gene Expression,0.022693941974024714,3.447245530896481e-05,5.121970191412591e-05,444,0.15003670806515662,383
ENSG00000162521,RBBP4,Gene Expression,0.022677581597896485,3.787900061547056e-05,5.6216481488372696e-05,552,0.12896546354512417,485
ENSG00000107614,TRDMT1,Gene Expression,0.022653892705041992,4.182344209913147e-05,6.20246040125744e-05,1182,0.3798804485379837,921
ENSG00000100604,CHGA,Gene Expression,0.0226458768897705,2.829545660087973e-05,4.2090277872832456e-05,163,0.03193913973151871,146
ENSG00000197385,ZNF860,Gene Expression,0.02263923373973789,3.698157981513184e-05,5.490265102946489e-05,334,0.13383245923259984,313
ENSG00000135002,RFK,Gene Expression,0.02263662781286244,3.979788496777381e-05,5.904006432534524e-05,500,0.13908937293931928,448
ENSG00000253313,C1orf210,Gene Expression,0.022616161591653982,3.777892115586212e-05,5.607255843315859e-05,259,0.23566775299265647,245
ENSG00000262165,AC233723.1,Gene Expression,0.022614336461649343,2.6714368794866772e-05,3.975472984306109e-05,131,0.14961812956655676,128
ENSG00000138030,KHK,Gene Expression,0.022613690426942123,4.0405540732368905e-05,5.992675986975078e-05,417,0.1285169521208731,373
ENSG00000198920,KIAA0753,Gene Expression,0.02255460287883594,4.4653659122984024e-05,6.61946809987036e-05,769,0.3485626021939475,659
ENSG00000116299,KIAA1324,Gene Expression,0.022554397918548783,3.7010628674227775e-05,5.49412626942673e-05,211,0.13210202885441577,196
ENSG00000112183,RBM24,Gene Expression,0.02255213458002617,3.506482826232116e-05,5.208272765079169e-05,221,0.11942074019371517,207
ENSG00000213190,MLLT11,Gene Expression,0.022540175588982466,4.405724724243498e-05,6.53266371593269e-05,687,0.209379501945252,585
ENSG00000197050,ZNF420,Gene Expression,0.02253736011525906,4.435834327787269e-05,6.576229936723677e-05,936,0.2602964597732931,736
ENSG00000189023,MAGEB16,Gene Expression,0.0225351481239692,2.2276629396245085e-05,3.3213665860281574e-05,83,0.04913120598130013,81
ENSG00000164010,ERMAP,Gene Expression,0.022515867918920532,4.65144304611087e-05,6.894178032989689e-05,1229,0.3818765351062164,943
ENSG00000167699,GLOD4,Gene Expression,0.022501827896251252,4.7221118912421645e-05,6.99662482680235e-05,1562,0.48581652975496553,1088
ENSG00000166188,ZNF319,Gene Expression,0.02247005815804866,4.7184207137229706e-05,6.991729036924747e-05,1053,0.3740931635986771,840
ENSG00000143318,CASQ1,Gene Expression,0.02243507705372921,3.4304015521735565e-05,5.097362306432894e-05,148,0.09598181293872307,146
ENSG00000184709,LRRC26,Gene Expression,0.02243013725052222,4.025953525754744e-05,5.972001827178595e-05,366,0.1527391744558677,327
ENSG00000165125,TRPV6,Gene Expression,0.022414986313756505,4.435744502107042e-05,6.576229936723677e-05,238,0.16449412236252298,228
ENSG00000204852,TCTN1,Gene Expression,0.022414590917328798,4.696878153143125e-05,6.960378196435915e-05,317,0.19179468497025404,303
ENSG00000162927,PUS10,Gene Expression,0.022411254724424488,4.832366323470616e-05,7.159398745391157e-05,805,0.23449560267827702,642
ENSG00000189410,SH2D5,Gene Expression,0.022386291163572086,3.844360748939124e-05,5.7045047526140284e-05,311,0.09342617731588054,270
ENSG00000115514,TXNDC9,Gene Expression,0.02237017404034549,4.991805116927317e-05,7.394402906850278e-05,800,0.21475518423806692,646
ENSG00000187017,ESPN,Gene Expression,0.022355901739583295,4.6800860599161e-05,6.936062583384516e-05,223,0.09916256439863098,216
ENSG00000133800,LYVE1,Gene Expression,0.022343709121259537,5.033266339427023e-05,7.45520858161381e-05,510,0.3851354293561804,455
ENSG00000135740,SLC9A5,Gene Expression,0.02234252108973192,4.364317040272958e-05,6.471796848641122e-05,209,0.15156262870678186,195
ENSG00000133424,LARGE1,Gene Expression,0.022342097247315923,5.2459688387074266e-05,7.76898704586546e-05,1189,0.4366025765712295,890
ENSG00000176454,LPCAT4,Gene Expression,0.022331762843922957,5.3623102041155946e-05,7.93932998018393e-05,1109,0.4551251099652718,885
ENSG00000106089,STX1A,Gene Expression,0.02229437920376074,4.972353365961801e-05,7.366192749820759e-05,643,0.22304595551783435,550
ENSG00000101236,RNF24,Gene Expression,0.02228691300196824,5.51003040862863e-05,8.155368565982201e-05,1133,0.3959040680762859,867
ENSG00000102935,ZNF423,Gene Expression,0.02227352897426616,5.548184920356469e-05,8.210495767888701e-05,984,0.4694257032993387,764
ENSG00000163155,LYSMD1,Gene Expression,0.022254788919169596,5.577848278814912e-05,8.253717185317062e-05,1259,0.3837793474082521,952
ENSG00000143416,SELENBP1,Gene Expression,0.022248577397904454,5.697078791788712e-05,8.428765797824469e-05,1026,0.5843490673388683,820
ENSG00000164093,PITX2,Gene Expression,0.022224752107543776,5.485458562159984e-05,8.120330227729703e-05,898,0.2973796730692224,726
ENSG00000187860,CCDC157,Gene Expression,0.02221584743523091,5.6226257816760494e-05,8.319294566746195e-05,916,0.28193867340370476,719
ENSG00000223609,HBD,Gene Expression,0.022159366096875337,5.356138662993004e-05,7.930842374958664e-05,369,0.26364370039859647,342
ENSG00000106006,HOXA6,Gene Expression,0.022132724675532386,5.490811368180637e-05,8.12758831913295e-05,226,0.14683939840096744,218
ENSG00000171827,ZNF570,Gene Expression,0.022114881029273274,6.175671395047821e-05,9.133846806672595e-05,1157,0.3386213019518443,870
ENSG00000250506,CDK3,Gene Expression,0.022092756892178,6.317179991732758e-05,9.340080621112773e-05,1096,0.3956084043240021,857
ENSG00000156374,PCGF6,Gene Expression,0.02208961108776147,6.21921461083641e-05,9.197494582026772e-05,985,0.3075875445726936,765
ENSG00000144655,CSRNP1,Gene Expression,0.022070776344220003,6.518677888878166e-05,9.632482071813836e-05,1064,0.5828986748804738,861
ENSG00000188811,NHLRC3,Gene Expression,0.022064315950494417,6.603899714496819e-05,9.756018636353776e-05,1917,0.6845775377120746,1281
ENSG00000183260,ABHD16B,Gene Expression,0.022049480264360603,5.341781717471683e-05,7.910232244959502e-05,198,0.09006407823243773,191
ENSG00000115257,PCSK4,Gene Expression,0.02204656086328558,5.9219172839908296e-05,8.760694563978246e-05,441,0.1047445418552039,391
ENSG00000186281,GPAT2,Gene Expression,0.022034959622568108,6.373271648918433e-05,9.421471441078882e-05,501,0.23138247598073805,451
ENSG00000175779,LINC02694,Gene Expression,0.022007977825456868,6.531630485739903e-05,9.65083254941813e-05,445,0.25214794198098034,407
ENSG00000135094,SDS,Gene Expression,0.022001966380975076,6.009554504382564e-05,8.889614436323253e-05,308,0.11625164226171848,277
ENSG00000182621,PLCB1,Gene Expression,0.021997723304889933,6.696638047620773e-05,9.89059611594407e-05,657,0.23428821538740727,550
ENSG00000169951,ZNF764,Gene Expression,0.02197450264996901,6.96122024794743e-05,0.00010280530335934788,1127,0.32355982793718374,872
ENSG00000277462,ZNF670,Gene Expression,0.021970644382340927,6.409809692597968e-05,9.474709696952935e-05,571,0.1635725592147442,483
ENSG00000155666,KDM8,Gene Expression,0.02196497785396608,6.545907130717232e-05,9.671136217901036e-05,821,0.2946959018052901,682
ENSG00000188676,IDO2,Gene Expression,0.021964079098586078,5.443210462674486e-05,8.05844898402829e-05,147,0.1071826535218393,140
ENSG00000173641,HSPB7,Gene Expression,0.021924565325665946,6.282353563435983e-05,9.289349143839998e-05,217,0.10214594851847685,194
ENSG00000104826,LHB,Gene Expression,0.021899838794380004,6.229249286882066e-05,9.211580764765697e-05,279,0.06124070529892802,257
ENSG00000129167,TPH1,Gene Expression,0.02187703845349992,6.478674430043796e-05,9.574152962825006e-05,404,0.13957179403285017,362
ENSG00000174326,SLC16A11,Gene Expression,0.02187523689775887,6.636355443223607e-05,9.802362993836946e-05,178,0.16703801449856195,167
ENSG00000174562,KLK15,Gene Expression,0.021873957234314442,6.4654865354008e-05,9.555445461161218e-05,202,0.14002951091359822,194
ENSG00000198883,PNMA5,Gene Expression,0.021866341831346912,4.599009675088084e-05,6.817022626674863e-05,79,0.08083648692876229,78
ENSG00000160563,MED27,Gene Expression,0.021859713280900722,7.448553129307811e-05,0.00010995743994563957,917,0.29236780388337724,748
ENSG00000135093,USP30,Gene Expression,0.02185902306052384,7.646438584374415e-05,0.0001128325837330023,1627,0.5663972263518506,1157
ENSG00000175395,ZNF25,Gene Expression,0.021856270458461734,7.676941524792369e-05,0.0001132734414596385,1847,0.6365476649079884,1222
ENSG00000105227,PRX,Gene Expression,0.021844797553984694,7.466846114767556e-05,0.00011021848088206435,629,0.17028305354754258,530
ENSG00000176896,TCEANC,Gene Expression,0.021843794286969215,7.386528100994383e-05,0.00010905072003992769,752,0.22436291253323182,621
ENSG00000101052,IFT52,Gene Expression,0.021840857437344926,7.819869638803212e-05,0.00011536350792254673,1777,0.5819757130926764,1193
ENSG00000143450,OAZ3,Gene Expression,0.02183713470307071,7.091875060072361e-05,0.00010471773348079389,480,0.12732631897463345,423
ENSG00000152433,ZNF547,Gene Expression,0.021833932364819866,7.533828130901199e-05,0.00011118903904047518,846,0.24693762686601278,684
ENSG00000179965,ZNF771,Gene Expression,0.0218177511325591,7.891394049108769e-05,0.0001163996727129358,1465,0.6397173793877985,1065
ENSG00000186300,ZNF555,Gene Expression,0.021810171285478196,7.833691674030696e-05,0.00011555798420937274,894,0.3053061571766793,718
ENSG00000185015,CA13,Gene Expression,0.021806008371821537,7.227807247933704e-05,0.00010671617025895906,271,0.20787411361972402,257
ENSG00000185962,LCE3A,Gene Expression,0.021796515660587535,6.103931840861776e-05,9.028482681117505e-05,133,0.04996113349549187,123
ENSG00000080546,SESN1,Gene Expression,0.021787213023638764,8.139354878711202e-05,0.00011998858065059372,1586,0.7003374281167948,1141
ENSG00000168778,TCTN2,Gene Expression,0.02178057854927927,7.69751453766343e-05,0.00011356772285542625,562,0.21311586555884174,501
ENSG00000078053,AMPH,Gene Expression,0.02177631445045787,6.439730150042955e-05,9.518158207045083e-05,171,0.10533760650406515,161
ENSG00000182685,BRICD5,Gene Expression,0.021772455272907658,7.952278436218485e-05,0.00011727858232454442,920,0.33104886804061223,765
ENSG00000182162,P2RY8,Gene Expression,0.02176052758676251,7.471654000434924e-05,0.00011028044121373849,370,0.19742409458009638,340
ENSG00000047648,ARHGAP6,Gene Expression,0.02174615621971802,7.958143736419565e-05,0.00011734592718570681,519,0.3504600675249065,451
ENSG00000125813,PAX1,Gene Expression,0.021732262082006508,5.0991026513846904e-05,7.552105394087703e-05,86,0.044851454616126274,84
ENSG00000163792,TCF23,Gene Expression,0.021702323236558047,6.346720391969818e-05,9.382988934912669e-05,142,0.10705669004792805,138
ENSG00000149798,CDC42EP2,Gene Expression,0.021685918378928984,8.621645879136608e-05,0.00012706730782228334,923,0.5681776097472864,743
ENSG00000198168,SVIP,Gene Expression,0.021684724642553322,7.945345248283608e-05,0.0001171858977154816,580,0.16825205107998145,492
ENSG00000198756,COLGALT2,Gene Expression,0.021680021304313325,8.095700192356503e-05,0.00011935477054152223,640,0.19621268415921822,528
ENSG00000172322,CLEC12A,Gene Expression,0.021675982947666136,7.591767460923826e-05,0.00011203499367153921,216,0.14687116862984562,210
ENSG00000165923,AGBL2,Gene Expression,0.02166075330295629,8.457138038431289e-05,0.00012465293026871276,671,0.19013617423230134,567
ENSG00000174429,ABRA,Gene Expression,0.021647088229746276,7.954902105500317e-05,0.00011730770108894573,452,0.1541367844223054,412
ENSG00000106537,TSPAN13,Gene Expression,0.021618663320127,8.929165622517665e-05,0.00013155666473684907,634,0.34828692159432734,545
ENSG00000137494,ANKRD42,Gene Expression,0.02156713681737867,9.500158324327046e-05,0.0001399236719614162,1163,0.43100197147078495,909
ENSG00000068354,TBC1D25,Gene Expression,0.02156346723907013,9.102932549587273e-05,0.0001340949683992275,743,0.21753389224881114,621
ENSG00000065675,PRKCQ,Gene Expression,0.021557914744249083,8.636852431509467e-05,0.00012728104280641431,269,0.16158695180080576,247
ENSG00000161929,SCIMP,Gene Expression,0.02152411870136029,8.73364780773489e-05,0.0001286970169939339,344,0.11823217410070375,304
ENSG00000136378,ADAMTS7,Gene Expression,0.02149842695355664,8.914994362907436e-05,0.0001313585852918327,352,0.14737407684213943,320
ENSG00000188010,MORN2,Gene Expression,0.021492714895019756,9.60898022934753e-05,0.0001415149268596304,973,0.35223130390189306,767
ENSG00000105398,SULT2A1,Gene Expression,0.02148913546891062,6.610654933858484e-05,9.765199803784249e-05,98,0.04796087750530749,93
ENSG00000165983,PTER,Gene Expression,0.021438826290654665,0.00010480583641658825,0.00015426333155843378,1472,0.5274826820888947,1069
ENSG00000121577,POPDC2,Gene Expression,0.021434356809298605,0.00010094329730359064,0.000148614392485829,586,0.2592156436045845,498
ENSG00000185291,IL3RA,Gene Expression,0.021431880821547726,0.0001036632465827303,0.00015260642027891102,866,0.4114042931545041,670
ENSG00000105519,CAPS,Gene Expression,0.021419298534883054,0.00010696469869686531,0.00015742812908313587,1708,0.7863637766693463,1207
ENSG00000102243,VGLL1,Gene Expression,0.021418494615434026,5.525588363264333e-05,8.177725951005262e-05,123,0.06109875585835121,101
ENSG00000181031,RPH3AL,Gene Expression,0.021417265725788864,9.941023877146904e-05,0.00014638119178238726,298,0.2712524281691522,273
